,NOTFIRSTGEN_DEBT_MDN,FIRSTGEN_DEBT_MDN
47551,5125.0,6250.0
47552,11589.0,15260.0
47553,,
47554,,
47555,9500.0,9500.0
47556,,
47557,14250.0,14250.0
47558,3500.0,3043.0
47559,6243.0,7096.0
47560,8553.0,8074.0
47561,8923.0,8869.0
47562,8564.0,7970.0
47563,9340.0,9500.0
47564,9500.0,8355.0
47565,,
47566,13000.0,19000.0
47567,5500.0,5150.0
47568,,
47569,6083.0,6083.0
47570,7500.0,7500.0
47571,6333.0,6333.0
47572,5500.0,6334.0
47573,9500.0,9500.0
47574,7137.0,7101.5
47575,,
47576,,
47577,1584.0,1737.5
47578,,
47579,7961.0,8232.0
47580,,
47581,17000.0,16499.0
47582,5500.0,5500.0
47583,,
47584,6036.0,5972.0
47585,5500.0,5250.0
47586,11255.0,9725.0
47587,,
47588,,
47589,7500.0,7500.0
47590,,
47591,7500.0,8500.0
47592,,
47593,,
47594,22000.0,24105.0
47595,3763.5,6580.0
47596,,
47597,10050.0,9500.0
47598,7500.0,7245.0
47599,7932.0,7765.5
47600,9500.0,9500.0
47601,4167.0,4167.0
47602,5899.0,5850.0
47603,,
47604,4462.0,4295.0
47605,,
47606,5723.0,7110.0
47607,9400.0,9396.0
47608,9388.0,9357.0
47609,9500.0,9500.0
47610,3500.0,3500.0
47611,8859.0,8825.5
47612,8859.0,8825.5
47613,9500.0,9492.5
47614,9500.0,9500.0
47615,9500.0,9500.0
47616,7000.0,6500.0
47617,16250.0,10609.5
47618,6133.0,5958.0
47619,6133.0,5958.0
47620,6133.0,5958.0
47621,6133.0,5958.0
47622,6133.0,5958.0
47623,16000.0,13167.5
47624,9500.0,9500.0
47625,9500.0,9500.0
47626,9500.0,9500.0
47627,,
47628,4167.0,4167.0
47629,,
47630,3929.5,3500.0
47631,6292.0,6863.0
47632,6335.0,6335.0
47633,6335.0,6335.0
47634,6335.0,6335.0
47635,,
47636,12500.0,12500.0
47637,20000.0,14083.5
47638,20000.0,14083.5
47639,10220.0,11000.0
47640,7874.0,7388.0
47641,7874.0,7388.0
47642,16000.0,14805.5
47643,16000.0,14805.5
47644,16000.0,14805.5
47645,,
47646,10815.0,12000.0
47647,9500.0,9500.0
47648,8985.0,9456.0
47649,9500.0,9500.0
47650,9500.0,9500.0
47651,9500.0,9500.0
47652,9000.0,8500.0
47653,9499.0,9322.0
47654,,
47655,9000.0,9500.0
47656,,
47657,,
47658,10277.0,9500.0
47659,11960.0,11192.0
47660,3901.0,3500.0
47661,11992.0,12793.5
47662,,
47663,12666.0,12666.5
47664,,
47665,4812.0,5500.0
47666,9500.0,10555.0
47667,,
47668,,
47669,,
47670,,
47671,6569.0,6494.0
47672,9495.5,9268.5
47673,4750.0,4750.0
47674,8445.0,8445.0
47675,7500.0,7500.0
47676,,
47677,9500.0,9500.0
47678,3973.0,3655.0
47679,6344.5,7390.0
47680,,
47681,9500.0,4750.0
47682,9500.0,12666.0
47683,6900.0,6492.5
47684,9500.0,8957.5
47685,5232.5,6089.5
47686,11014.0,11800.0
47687,7166.0,7327.0
47688,8458.0,8655.0
47689,,
47690,5500.0,5961.0
47691,,
47692,9500.0,9500.0
47693,7850.0,7750.0
47694,8144.0,8142.0
47695,,
47696,,
47697,,
47698,,
47699,,
47700,9457.0,9407.0
47701,,
47702,4750.0,5000.0
47703,5929.0,6254.0
47704,13000.0,16500.0
47705,8255.0,9500.0
47706,5500.0,6030.0
47707,6381.0,6484.5
47708,9833.0,9833.0
47709,,
47710,9222.0,7000.0
47711,8811.0,8391.0
47712,8811.0,8391.0
47713,11512.5,10840.0
47714,4167.0,4167.0
47715,4167.0,4167.0
47716,9501.0,9500.0
47717,,
47718,3500.0,3500.0
47719,8292.0,8269.0
47720,8292.0,8269.0
47721,,
47722,8292.0,8269.0
47723,7500.0,7500.0
47724,6133.0,5958.0
47725,6133.0,5958.0
47726,6133.0,5958.0
47727,6133.0,5958.0
47728,6133.0,5958.0
47729,,
47730,,
47731,7101.0,6333.0
47732,9500.0,9500.0
47733,9500.0,9833.0
47734,,
47735,9500.0,9342.0
47736,9500.0,9500.0
47737,4167.0,4167.0
47738,4167.0,4167.0
47739,11871.0,10500.0
47740,5125.0,6250.0
47741,7827.5,7807.0
47742,14418.0,18832.5
47743,16000.0,14805.5
47744,8980.0,8814.5
47745,4428.0,4135.0
47746,11949.5,10500.0
47747,7015.5,7284.0
47748,11719.0,10667.0
47749,12667.0,12582.0
47750,,
47751,10334.5,9743.0
47752,9500.0,9500.0
47753,12813.0,12841.5
47754,9500.0,9500.0
47755,11500.0,11176.0
47756,7932.0,7765.5
47757,7874.0,7388.0
47758,21375.0,23750.0
47759,6335.0,6335.0
47760,9500.0,9500.0
47761,9500.0,9500.0
47762,7509.5,7327.0
47763,,
47764,9500.0,9500.0
47765,,
47766,6699.5,6584.0
47767,9500.0,9500.0
47768,5500.0,5500.0
47769,9500.0,9250.0
47770,9500.0,7303.5
47771,7914.0,7916.0
47772,9768.0,9558.0
47773,8750.0,8757.0
47774,6808.0,6340.0
47775,,
47776,5500.0,3773.0
47777,8761.0,6444.0
47778,,
47779,9500.0,9500.0
47780,,
47781,,
47782,7827.0,7160.5
47783,,
47784,,
47785,,
47786,6598.0,6598.0
47787,6400.0,7500.0
47788,,
47789,6404.0,6175.0
47790,11813.0,10900.0
47791,11813.0,10900.0
47792,9500.0,9500.0
47793,,
47794,9168.0,8997.0
47795,9500.0,9500.0
47796,9500.0,9777.0
47797,9500.0,9500.0
47798,7917.0,7917.0
47799,16846.0,18000.0
47800,,
47801,7500.0,7000.0
47802,14000.0,16000.0
47803,16973.5,20125.0
47804,9500.0,9250.0
47805,7137.0,7101.5
47806,6133.0,5958.0
47807,6133.0,5958.0
47808,6133.0,5958.0
47809,10430.0,9500.0
47810,5225.5,4809.0
47811,,
47812,4167.0,4167.0
47813,4167.0,4167.0
47814,6133.0,5958.0
47815,6888.0,6888.0
47816,,
47817,9768.0,9558.0
47818,9102.0,9052.0
47819,12000.0,11866.0
47820,9500.0,9500.0
47821,9500.0,9833.0
47822,9000.0,8500.0
47823,9500.0,9500.0
47824,6772.0,8547.5
47825,9500.0,9500.0
47826,,
47827,,
47828,8743.5,8138.0
47829,9500.0,9500.0
47830,6335.0,6500.0
47831,6335.0,6500.0
47832,8547.0,8499.0
47833,8840.0,8759.0
47834,9500.0,9500.0
47835,9500.0,9500.0
47836,6133.0,5958.0
47837,6133.0,5958.0
47838,6133.0,5958.0
47839,6133.0,5958.0
47840,12000.0,12000.0
47841,,
47842,9500.0,9500.0
47843,9500.0,9500.0
47844,9500.0,9500.0
47845,9500.0,9500.0
47846,9500.0,9500.0
47847,2600.0,2625.0
47848,7316.0,7012.0
47849,16000.0,13167.5
47850,7961.0,8232.0
47851,9010.0,8935.0
47852,,
47853,9189.0,9134.5
47854,3433.0,1647.5
47855,7001.0,6992.5
47856,5750.0,6200.0
47857,7203.0,5749.0
47858,,
47859,5768.0,5748.0
47860,4500.0,4654.0
47861,7334.0,6740.0
47862,9500.0,9500.0
47863,9500.0,9500.0
47864,,
47865,8400.0,9500.0
47866,9500.0,8100.0
47867,8100.0,8679.0
47868,9499.5,9500.0
47869,15714.5,15174.0
47870,9500.0,9500.0
47871,6962.5,6495.0
47872,,
47873,5089.0,5500.0
47874,5011.0,5161.0
47875,9500.0,8667.0
47876,,
47877,,
47878,,
47879,7822.5,6327.0
47880,6500.0,4584.0
47881,,
47882,,
47883,8000.0,9500.0
47884,9500.0,9500.0
47885,,
47886,2555.0,2556.0
47887,,
47888,6522.0,6520.5
47889,7980.0,9500.0
47890,9500.0,10028.5
47891,,
47892,7500.0,7500.0
47893,,
47894,,
47895,7917.0,5850.5
47896,,
47897,,
47898,8624.0,7805.0
47899,,
47900,,
47901,,
47902,,
47903,9500.0,9500.0
47904,4750.0,4750.0
47905,,
47906,,
47907,5216.0,4360.0
47908,,
47909,,
47910,8343.0,8708.0
47911,8753.0,6333.0
47912,8877.0,9157.0
47913,5771.0,7500.0
47914,,
47915,9500.0,9164.0
47916,9500.0,11571.0
47917,3837.5,3643.0
47918,5500.0,5500.0
47919,9500.0,9500.0
47920,14000.0,13437.0
47921,5500.0,5500.0
47922,5812.0,7329.0
47923,9500.0,9203.0
47924,11719.0,10667.0
47925,4167.0,4167.0
47926,8811.0,8391.0
47927,11125.0,9500.0
47928,11104.0,9500.0
47929,9500.0,9203.0
47930,9500.0,9500.0
47931,8250.0,7500.0
47932,9500.0,9500.0
47933,9040.0,8878.0
47934,9500.0,9833.0
47935,8375.0,8375.0
47936,7500.0,7500.0
47937,9222.0,9190.0
47938,9500.0,9500.0
47939,8250.0,9500.0
47940,12667.0,12582.0
47941,6133.0,5958.0
47942,6133.0,5958.0
47943,8840.0,8759.0
47944,8318.0,8125.5
47945,8859.0,8825.5
47946,11110.0,10796.5
47947,9500.0,8802.0
47948,9500.0,9500.0
47949,9500.0,9500.0
47950,6133.0,5958.0
47951,9500.0,9500.0
47952,9908.0,9501.5
47953,9262.5,9402.0
47954,9000.0,9500.0
47955,9500.0,9500.0
47956,9484.0,9440.0
47957,6333.0,6333.0
47958,,
47959,9500.0,10194.0
47960,5208.0,4984.5
47961,5208.0,4984.5
47962,16000.0,14805.5
47963,7500.0,7434.0
47964,7500.0,7245.0
47965,7500.0,7245.0
47966,6333.0,6333.0
47967,6333.0,6333.0
47968,6333.0,6333.0
47969,6333.0,6333.0
47970,9500.0,8844.5
47971,5500.0,5500.0
47972,6269.0,9500.0
47973,15000.0,13000.0
47974,15000.0,15439.5
47975,6133.0,5958.0
47976,12822.0,13782.0
47977,20000.0,19500.0
47978,7137.0,7101.5
47979,7509.5,7327.0
47980,12558.0,9500.0
47981,9500.0,9500.0
47982,8506.5,9646.5
47983,12000.0,12091.0
47984,9500.0,9500.0
47985,7125.0,8494.0
47986,7271.0,7500.0
47987,7271.0,7500.0
47988,,
47989,8286.0,8286.0
47990,9806.0,9500.0
47991,10334.5,9743.0
47992,10334.5,9743.0
47993,6582.0,6708.0
47994,7916.0,7916.0
47995,,
47996,6284.0,5500.0
47997,,
47998,,
47999,9500.0,6500.0
48000,5500.0,8744.0
48001,,
48002,6912.5,7302.0
48003,9500.0,9500.0
48004,6575.0,6259.0
48005,7597.0,7597.0
48006,6876.0,6376.0
48007,9500.0,9500.0
48008,4000.0,6333.0
48009,4978.0,5061.0
48010,3500.0,3500.0
48011,,
48012,,
48013,3736.0,3500.0
48014,,
48015,5500.0,6295.0
48016,3900.0,5500.0
48017,6264.0,4553.0
48018,6264.0,6264.0
48019,9500.0,9820.0
48020,,
48021,4990.0,5258.0
48022,3848.0,3835.0
48023,,
48024,,
48025,,
48026,,
48027,,
48028,9500.0,9500.0
48029,,
48030,5889.5,5659.0
48031,3716.0,3518.0
48032,11775.0,9500.0
48033,,
48034,9500.0,9500.0
48035,,
48036,,
48037,,
48038,5500.0,5500.0
48039,9500.0,9499.5
48040,,
48041,12000.0,14442.0
48042,16250.0,18250.0
48043,6075.0,5226.0
48044,,
48045,11105.5,11155.0
48046,,
48047,,
48048,5672.0,5500.0
48049,9500.0,9500.0
48050,10500.0,9500.0
48051,6133.0,5958.0
48052,6133.0,5958.0
48053,6133.0,5958.0
48054,6133.0,5958.0
48055,6133.0,5958.0
48056,6133.0,5958.0
48057,6133.0,5958.0
48058,5500.0,5500.0
48059,12000.0,12000.0
48060,9500.0,9500.0
48061,9500.0,9500.0
48062,11104.0,9500.0
48063,12000.0,12000.0
48064,12000.0,11866.0
48065,8743.5,8138.0
48066,9500.0,10287.5
48067,4167.0,4167.0
48068,4167.0,4167.0
48069,4167.0,4167.0
48070,4167.0,4167.0
48071,,
48072,4105.5,3811.0
48073,6974.5,6277.0
48074,5499.0,5483.0
48075,6409.0,6300.0
48076,13000.0,11037.0
48077,8983.0,9047.0
48078,8178.0,8061.0
48079,9500.0,9818.0
48080,8967.0,9294.5
48081,8937.0,9362.0
48082,8937.0,9362.0
48083,9500.0,9500.0
48084,9499.0,9499.0
48085,9500.0,9500.0
48086,9495.0,9200.0
48087,9500.0,9500.0
48088,4750.0,4680.5
48089,15250.0,9500.0
48090,7101.0,6333.0
48091,9500.0,9500.0
48092,8375.0,8375.0
48093,8375.0,8375.0
48094,8375.0,8375.0
48095,8375.0,8375.0
48096,11949.5,10500.0
48097,6334.0,6526.0
48098,9500.0,9500.0
48099,9500.0,9500.0
48100,9003.0,8694.0
48101,12813.0,12841.5
48102,10850.0,11510.0
48103,7156.0,7553.0
48104,,
48105,23498.0,21405.5
48106,3837.5,3643.0
48107,9500.0,9500.0
48108,9500.0,9500.0
48109,6699.5,6584.0
48110,7102.5,7250.0
48111,,
48112,4814.0,5500.0
48113,6852.0,6259.0
48114,10850.0,11510.0
48115,9050.0,8606.0
48116,6133.0,5958.0
48117,6133.0,5958.0
48118,10334.5,9743.0
48119,5477.5,4750.0
48120,,
48121,7989.0,7377.0
48122,10582.5,9850.0
48123,3667.5,3485.0
48124,2745.0,3500.0
48125,7984.5,7901.5
48126,9500.0,9500.0
48127,6004.0,5075.0
48128,,
48129,,
48130,9500.0,9500.0
48131,9833.0,13473.5
48132,7500.0,7500.0
48133,,
48134,,
48135,5839.5,6000.0
48136,5845.0,5845.0
48137,9500.0,7332.0
48138,9100.5,9500.0
48139,,
48140,4600.0,4348.0
48141,13414.0,13458.0
48142,7500.0,9499.0
48143,7389.0,8109.5
48144,7541.5,9500.0
48145,6333.0,7525.0
48146,8711.0,9500.0
48147,,
48148,,
48149,9930.5,11800.0
48150,6300.0,7600.0
48151,,
48152,5950.0,5500.0
48153,6365.0,6365.0
48154,,
48155,7500.0,7500.0
48156,,
48157,7406.0,7271.5
48158,,
48159,8484.0,5500.0
48160,4178.5,3881.0
48161,4155.0,4275.0
48162,,
48163,,
48164,9200.0,10000.0
48165,22381.0,23000.0
48166,,
48167,,
48168,,
48169,,
48170,8375.0,7875.0
48171,9500.0,9500.0
48172,13000.0,11933.0
48173,7500.0,9500.0
48174,11949.5,10500.0
48175,11949.5,10500.0
48176,9500.0,9500.0
48177,13177.0,12400.0
48178,6333.0,8893.0
48179,14790.0,15917.0
48180,4167.0,4167.0
48181,4167.0,4167.0
48182,4167.0,4167.0
48183,4167.0,4167.0
48184,4167.0,4167.0
48185,4167.0,4167.0
48186,4167.0,4167.0
48187,4167.0,4167.0
48188,6133.0,5958.0
48189,6133.0,5958.0
48190,6133.0,5958.0
48191,6133.0,5958.0
48192,6133.0,5958.0
48193,,
48194,6335.0,6335.0
48195,3500.0,3500.0
48196,9500.0,9786.0
48197,11822.0,11478.0
48198,13000.0,11037.0
48199,3837.5,3643.0
48200,9000.0,9100.0
48201,9000.0,8500.0
48202,6334.0,6334.0
48203,,
48204,,
48205,7101.0,6333.0
48206,10501.0,9500.0
48207,10501.0,9500.0
48208,12750.0,12690.0
48209,9500.0,9500.0
48210,6631.0,6333.0
48211,6250.0,11250.0
48212,6133.0,5958.0
48213,6133.0,5958.0
48214,12039.0,12061.0
48215,12000.0,12000.0
48216,9500.0,9500.0
48217,7816.5,7891.0
48218,6333.0,6333.0
48219,7070.0,6957.0
48220,6359.0,6583.0
48221,9501.0,9500.0
48222,6335.0,6500.0
48223,7500.0,7500.0
48224,6275.0,6000.0
48225,6275.0,6000.0
48226,9000.0,8500.0
48227,11406.0,11996.0
48228,,
48229,,
48230,,
48231,8375.0,8375.0
48232,8375.0,8375.0
48233,8375.0,8375.0
48234,8375.0,8375.0
48235,8375.0,8375.0
48236,8375.0,8375.0
48237,8375.0,8375.0
48238,8375.0,8375.0
48239,8375.0,8375.0
48240,6852.0,6259.0
48241,9500.0,9500.0
48242,9251.0,9294.0
48243,9500.0,9500.0
48244,6276.0,6649.0
48245,10917.0,11938.0
48246,3299.0,3256.0
48247,,
48248,19665.5,20000.0
48249,4962.0,4962.0
48250,9120.0,9120.0
48251,,
48252,,
48253,3926.0,4528.0
48254,,
48255,9499.0,8196.0
48256,7916.5,8500.0
48257,5500.0,9500.0
48258,5846.5,5228.5
48259,,
48260,6598.0,6598.0
48261,9500.0,10369.0
48262,11750.0,9500.0
48263,10680.0,14450.0
48264,3111.0,3111.0
48265,,
48266,,
48267,5250.0,7234.0
48268,9500.0,9500.0
48269,12000.0,12000.0
48270,,
48271,9500.0,9500.0
48272,,
48273,,
48274,,
48275,9500.0,9500.0
48276,6447.5,6333.0
48277,14100.0,10750.0
48278,,
48279,,
48280,,
48281,7207.0,6872.0
48282,,
48283,6033.5,6027.0
48284,7917.0,5938.0
48285,,
48286,,
48287,6250.0,6017.0
48288,8000.0,9346.0
48289,6125.0,7600.0
48290,,
48291,6000.0,6000.0
48292,9500.0,8844.5
48293,6333.0,6333.0
48294,11048.5,12875.0
48295,,
48296,9500.0,9833.0
48297,9500.0,9833.0
48298,9500.0,9833.0
48299,9500.0,6400.0
48300,9500.0,9500.0
48301,11406.0,11996.0
48302,15714.5,15174.0
48303,9088.5,8483.5
48304,13000.0,11933.0
48305,7562.0,7082.5
48306,7562.0,7082.5
48307,6281.0,6332.0
48308,9500.0,9492.5
48309,9501.0,9500.0
48310,6243.0,7096.0
48311,8553.0,8074.0
48312,4000.0,4000.0
48313,8770.5,12152.0
48314,8743.5,8138.0
48315,9495.5,9268.5
48316,7500.0,8340.0
48317,8811.0,8391.0
48318,4167.0,4167.0
48319,4167.0,4167.0
48320,4167.0,4167.0
48321,4167.0,4167.0
48322,4167.0,4167.0
48323,4167.0,4167.0
48324,4167.0,4167.0
48325,4167.0,4167.0
48326,8811.0,8391.0
48327,6335.0,6500.0
48328,15000.0,14750.0
48329,6335.0,6500.0
48330,9003.0,8694.0
48331,7850.0,7750.0
48332,9340.0,9500.0
48333,9500.0,9500.0
48334,11992.0,12793.5
48335,9500.0,9500.0
48336,6133.0,5958.0
48337,9500.0,9500.0
48338,6133.0,5958.0
48339,6133.0,5958.0
48340,6133.0,5958.0
48341,9500.0,9500.0
48342,9500.0,9500.0
48343,7101.0,6333.0
48344,7101.0,6333.0
48345,7101.0,6333.0
48346,12000.0,12000.0
48347,9500.0,9500.0
48348,6334.0,6334.0
48349,8100.0,8100.0
48350,9500.0,9500.0
48351,8080.5,8100.0
48352,10050.0,10050.0
48353,7548.0,8100.0
48354,6861.0,6861.0
48355,7296.0,7300.0
48356,9500.0,8750.0
48357,9768.0,9558.0
48358,9768.0,9558.0
48359,11110.0,10796.5
48360,11110.0,10796.5
48361,8831.0,8583.0
48362,8831.0,8583.0
48363,7911.5,7689.5
48364,12000.0,12500.0
48365,7964.0,7788.0
48366,8375.0,8375.0
48367,8375.0,8375.0
48368,8375.0,8375.0
48369,8375.0,8375.0
48370,8375.0,8375.0
48371,8375.0,8375.0
48372,8375.0,8375.0
48373,8375.0,8375.0
48374,8375.0,8375.0
48375,8375.0,8375.0
48376,8375.0,8375.0
48377,6943.0,7125.0
48378,,
48379,9500.0,9500.0
48380,6323.0,6323.0
48381,4750.0,4750.0
48382,,
48383,8484.5,7579.5
48384,8630.0,9454.5
48385,5351.0,5500.0
48386,,
48387,,
48388,11839.0,9666.5
48389,5137.5,5006.5
48390,19688.0,18000.0
48391,,
48392,9500.0,9500.0
48393,3575.0,3275.0
48394,4400.0,4480.0
48395,9500.0,9500.0
48396,6733.5,9268.5
48397,,
48398,9500.0,9500.0
48399,5500.0,7252.5
48400,5454.5,4647.0
48401,4812.0,7286.0
48402,9500.0,8057.0
48403,4209.0,5985.0
48404,6333.0,4744.0
48405,9833.0,9339.0
48406,,
48407,6133.0,6054.0
48408,4221.0,6187.0
48409,6333.0,8596.0
48410,4750.0,4750.0
48411,,
48412,6514.5,7152.0
48413,,
48414,,
48415,8991.5,8499.0
48416,,
48417,6298.0,6316.5
48418,5453.0,6333.0
48419,,
48420,,
48421,,
48422,,
48423,12000.0,12000.0
48424,17416.0,17416.0
48425,,
48426,3889.0,3299.0
48427,,
48428,8562.0,9134.5
48429,6333.0,6333.0
48430,,
48431,6369.5,5919.0
48432,,
48433,,
48434,,
48435,9500.0,9500.0
48436,6907.0,6907.0
48437,9236.0,9236.0
48438,9000.0,9500.0
48439,,
48440,,
48441,9500.0,9150.0
48442,9500.0,8528.0
48443,,
48444,5335.0,4725.0
48445,9500.0,6500.0
48446,,
48447,11000.0,11000.0
48448,6416.0,6334.0
48449,12039.0,12061.0
48450,12039.0,12061.0
48451,9500.0,9500.0
48452,10501.0,9500.0
48453,7917.0,7917.0
48454,2383.0,2600.0
48455,7500.0,6889.0
48456,10334.5,9743.0
48457,6284.0,5500.0
48458,9500.0,9500.0
48459,9500.0,9500.0
48460,9500.0,9500.0
48461,9112.5,9299.0
48462,9500.0,9169.0
48463,9040.0,8878.0
48464,9189.0,9134.5
48465,6335.0,6335.0
48466,6335.0,6335.0
48467,3537.5,3500.0
48468,9065.5,9500.0
48469,6500.0,7000.0
48470,4167.0,4167.0
48471,4167.0,4167.0
48472,4167.0,4167.0
48473,4167.0,4167.0
48474,4167.0,4167.0
48475,4167.0,4167.0
48476,4167.0,4167.0
48477,8606.0,8560.5
48478,9500.0,8500.0
48479,9500.0,9500.0
48480,9500.0,9500.0
48481,9500.0,9500.0
48482,12000.0,12000.0
48483,9500.0,9500.0
48484,8847.0,8847.0
48485,8847.0,8847.0
48486,7101.0,6333.0
48487,,
48488,8811.0,8391.0
48489,7137.0,7101.5
48490,,
48491,7000.0,7000.0
48492,12750.0,13125.0
48493,8466.0,8466.0
48494,7446.0,7240.0
48495,6335.0,6500.0
48496,6335.0,6500.0
48497,6335.0,6500.0
48498,9251.0,9294.0
48499,6359.0,6583.0
48500,8198.0,8444.0
48501,9500.0,9500.0
48502,12000.0,12000.0
48503,3300.0,3300.0
48504,,
48505,9500.0,10028.5
48506,6000.0,5500.0
48507,6783.0,9500.0
48508,9500.0,9500.0
48509,12500.0,12500.0
48510,12500.0,12500.0
48511,12500.0,12500.0
48512,9500.0,9500.0
48513,6333.0,6333.0
48514,6333.0,6333.0
48515,9500.0,9500.0
48516,8375.0,8375.0
48517,8375.0,8375.0
48518,8375.0,8375.0
48519,8375.0,8375.0
48520,8375.0,8375.0
48521,8375.0,8375.0
48522,8375.0,8375.0
48523,8375.0,8375.0
48524,8375.0,8375.0
48525,9500.0,9500.0
48526,9500.0,9500.0
48527,9500.0,9500.0
48528,9500.0,9500.0
48529,9500.0,9500.0
48530,8243.0,8316.5
48531,8375.0,8375.0
48532,8375.0,8375.0
48533,8375.0,8375.0
48534,8375.0,8375.0
48535,8375.0,8375.0
48536,8375.0,8375.0
48537,8375.0,8375.0
48538,11017.0,10476.5
48539,9500.0,8844.5
48540,9500.0,8844.5
48541,9500.0,9500.0
48542,9500.0,8844.5
48543,8750.0,8757.0
48544,9500.0,9500.0
48545,9500.0,9500.0
48546,10807.5,9666.0
48547,8811.0,8391.0
48548,9500.0,9500.0
48549,7666.0,9500.0
48550,,
48551,7700.0,7700.0
48552,,
48553,10390.0,9500.0
48554,,
48555,4464.0,3500.0
48556,12500.0,9833.0
48557,,
48558,6333.0,6333.0
48559,9000.0,8507.5
48560,6334.0,9500.0
48561,5500.0,8550.0
48562,,
48563,,
48564,,
48565,,
48566,,
48567,16871.5,13523.0
48568,20000.0,18750.0
48569,9500.0,7666.0
48570,6334.0,7499.0
48571,5500.0,9500.0
48572,3800.0,3800.0
48573,2333.0,3500.0
48574,9500.0,9500.0
48575,,
48576,5500.0,8145.0
48577,,
48578,,
48579,8398.0,8999.0
48580,7875.0,8999.0
48581,7760.0,7307.0
48582,8999.0,7502.0
48583,,
48584,3715.0,5235.0
48585,,
48586,6124.0,4750.0
48587,5125.0,4750.0
48588,6365.0,6365.0
48589,5500.0,6333.0
48590,,
48591,5224.0,6061.5
48592,9372.5,8426.0
48593,,
48594,,
48595,,
48596,9500.0,9513.0
48597,9500.0,9500.0
48598,9500.0,9500.0
48599,3500.0,3500.0
48600,5911.0,6966.5
48601,,
48602,,
48603,,
48604,9833.0,9500.0
48605,9500.0,8696.5
48606,,
48607,,
48608,9125.0,9199.5
48609,6333.0,6927.0
48610,4419.0,4419.0
48611,7600.0,7600.0
48612,7913.0,7913.0
48613,,
48614,,
48615,8183.5,7667.0
48616,,
48617,,
48618,,
48619,3167.0,3167.0
48620,,
48621,5363.0,5100.5
48622,5073.0,5040.0
48623,5073.0,5040.0
48624,5073.0,5040.0
48625,,
48626,9500.0,9500.0
48627,6787.0,6856.0
48628,6787.0,6856.0
48629,12822.0,13782.0
48630,10334.5,9743.0
48631,9500.0,9500.0
48632,9500.0,9500.0
48633,9065.5,9500.0
48634,9500.0,9500.0
48635,9000.0,8500.0
48636,,
48637,7500.0,7500.0
48638,,
48639,,
48640,8811.0,8391.0
48641,6333.0,6333.0
48642,10500.0,10500.0
48643,17853.0,16873.0
48644,,
48645,8027.0,6333.0
48646,,
48647,,
48648,8226.5,9173.0
48649,,
48650,,
48651,9500.0,6333.0
48652,7511.0,8444.0
48653,7416.0,6717.0
48654,6130.5,5500.0
48655,5500.0,8225.0
48656,7125.0,7125.0
48657,7307.0,8964.0
48658,7600.0,7307.0
48659,7666.0,8493.0
48660,6333.0,6333.0
48661,7119.0,9500.0
48662,,
48663,5799.0,7752.5
48664,,
48665,9833.0,9833.0
48666,,
48667,,
48668,,
48669,8769.0,6210.5
48670,9500.0,9492.5
48671,5500.0,9500.0
48672,7500.0,7500.0
48673,8811.0,8391.0
48674,9386.5,9500.0
48675,4750.0,4750.0
48676,9500.0,9500.0
48677,9500.0,9786.0
48678,8100.0,9500.0
48679,9500.0,10194.0
48680,4419.0,4419.0
48681,4419.0,4419.0
48682,9500.0,9226.0
48683,7797.0,7242.0
48684,9311.5,9312.0
48685,8831.0,8583.0
48686,9500.0,9500.0
48687,11260.5,12000.0
48688,9500.0,9500.0
48689,9500.0,9500.0
48690,9500.0,9500.0
48691,9500.0,9500.0
48692,9834.5,9500.0
48693,7101.0,6333.0
48694,13177.0,12400.0
48695,13177.0,12400.0
48696,13177.0,12400.0
48697,9908.0,9501.5
48698,4167.0,4167.0
48699,4167.0,4167.0
48700,4167.0,4167.0
48701,4167.0,4167.0
48702,4167.0,4167.0
48703,4167.0,4167.0
48704,9461.0,9500.0
48705,5500.0,6355.5
48706,5500.0,6355.5
48707,8847.0,8847.0
48708,8847.0,8847.0
48709,,
48710,5500.0,5500.0
48711,,
48712,7548.0,7874.0
48713,7548.0,7874.0
48714,7461.0,8415.0
48715,6335.0,6500.0
48716,6335.0,6500.0
48717,6335.0,6500.0
48718,8375.0,8375.0
48719,8375.0,8375.0
48720,8375.0,8375.0
48721,8375.0,8375.0
48722,8375.0,8375.0
48723,8375.0,8375.0
48724,8375.0,8375.0
48725,10334.5,9743.0
48726,7461.0,8415.0
48727,6334.0,6334.0
48728,6334.0,6334.0
48729,9500.0,10666.5
48730,6334.0,6334.0
48731,11949.5,10500.0
48732,7500.0,8340.0
48733,9500.0,9500.0
48734,8667.0,8992.0
48735,8667.0,8992.0
48736,8667.0,8992.0
48737,9500.0,9500.0
48738,8025.0,7881.5
48739,8086.0,7767.0
48740,12000.0,12000.0
48741,13000.0,13513.0
48742,,
48743,6275.0,6000.0
48744,11861.0,11000.0
48745,9500.0,9500.0
48746,9265.0,9199.0
48747,6659.0,6183.0
48748,9833.0,9598.0
48749,,
48750,7816.5,7891.0
48751,10187.0,13060.0
48752,9500.0,9500.0
48753,9500.0,9500.0
48754,9500.0,9500.0
48755,12500.0,12500.0
48756,9222.0,9190.0
48757,9500.0,9500.0
48758,9768.0,9558.0
48759,7993.0,9500.0
48760,,
48761,,
48762,7811.0,7811.0
48763,,
48764,4143.0,4143.0
48765,,
48766,1990.0,3458.0
48767,9500.0,9588.0
48768,13416.5,8925.0
48769,10050.0,10050.0
48770,8078.0,9500.0
48771,,
